timestamp,item_id,buy_price,sell_price,buy_volume,sell_volume
2026-02-01T17:14:25.934645,FUEL_GABAGOOL,16976.476,4539.144047471875,19121,1113731
2026-02-01T17:14:25.934645,ENCHANTMENT_SCAVENGER_2,0.0,0.0,0,0
2026-02-01T17:14:25.934645,ENCHANTMENT_SCAVENGER_5,249999.5,51000.642711864406,27,6680
2026-02-01T17:14:25.934645,SHARK_BAIT,9.026705370101597,1.3,39681,1461603
2026-02-01T17:14:25.934645,JERRY_BOX_BLUE,168996.88619999998,115861.23756727665,38191,134532
2026-02-01T17:14:25.934645,JUNGLE_KEY,154949.91661971834,134825.5619140625,13781,51015
2026-02-01T17:14:25.934645,ENCHANTED_SLIME_BLOCK,127170.88313885647,126017.41631506413,32194,865133
2026-02-01T17:14:25.934645,SCORCHED_BOOKS,32998.60541871921,9417.227441860465,9694,15535
2026-02-01T17:14:25.934645,SULPHUR,16.030419913419912,3.2195521434683574,4410982,1725894
2026-02-01T17:14:25.934645,FINE_SAPPHIRE_GEM,25272.532497612225,24297.703605924016,172081,91647
2026-02-01T17:14:25.934645,ENCHANTMENT_EXPERTISE_10,0.0,0.0,0,0
2026-02-01T17:14:25.934645,PLOT_ERASER,81238.6,30001.7,3437,11710
2026-02-01T17:14:25.934645,FINE_PERIDOT_GEM,48994.77733870968,44653.32686733556,33178,63242
2026-02-01T17:14:25.934645,DUNGEON_CHEST_KEY,296274.0,262461.0060263654,703,57701
2026-02-01T17:14:25.934645,GOLDEN_FRAGMENT,13853441.9,12068619.671666665,689,2011
2026-02-01T17:14:25.934645,SHARD_HIDEONRING,1216149.4028725314,800008.7,167778,118
2026-02-01T17:14:25.934645,FLAWED_TOPAZ_GEM,499.9983713355049,276.68490679099403,146345,18771634
2026-02-01T17:14:25.934645,ENCHANTMENT_SUNDER_1,31665.8,16666.3,666,2
2026-02-01T17:14:25.934645,FINE_AMETHYST_GEM,24017.345454545455,22779.218509090908,44406,39215
2026-02-01T17:14:25.934645,ENCHANTMENT_TRANSYLVANIAN_5,617907.4948616601,30857.899999999998,30806,264
2026-02-01T17:14:25.934645,SAND:1,13.343663902751615,1.0999999999999999,12568549,2023249
2026-02-01T17:14:25.934645,SHARD_LEVIATHAN,322911.5571957999,253155.70666666667,93114,535
2026-02-01T17:14:25.934645,ETHEREAL_VINE,84787.04128440368,78899.6201735358,5587,114891
2026-02-01T17:14:25.934645,ENCHANTED_RABBIT,5453.427623633098,4793.984227167701,1174699,700919
2026-02-01T17:14:25.934645,MEDIUM_ENCHANTED_CHEST,17578.360998151573,10545.349387555121,11562,329287
2026-02-01T17:14:25.934645,TOXIC_ARROW_POISON,5559.409168285688,4656.282939740611,431941,7512098
2026-02-01T17:14:25.934645,TENDER_WOOD,399.99314718357533,175.36895693572816,543640,6538918
2026-02-01T17:14:25.934645,ENCHANTMENT_TRANSYLVANIAN_4,464864.2,136792.7,13,61
2026-02-01T17:14:25.934645,ENCHANTMENT_SUNDER_4,900019.1,202.3,50,2829
2026-02-01T17:14:25.934645,ENCHANTMENT_SUNDER_5,492648.2,35001.5,18,36
2026-02-01T17:14:25.934645,ENCHANTMENT_SUNDER_2,0.0,0.0,0,0
2026-02-01T17:14:25.934645,ENCHANTMENT_SUNDER_3,0.0,253.9768907563025,0,1449
2026-02-01T17:14:25.934645,MUTANT_NETHER_STALK,102999.39999999998,100802.81759510869,4665,65182
2026-02-01T17:14:25.934645,ENCHANTMENT_LUCK_6,38246.797979797986,5389.700994035786,4929,15895
2026-02-01T17:14:25.934645,ENCHANTMENT_LUCK_7,15334996.1,12500001.7,40,31
2026-02-01T17:14:25.934645,ENCHANTMENT_SUNDER_6,2942.22880794702,0.0,4135,0
2026-02-01T17:14:25.934645,ENCHANTMENT_LUCK_2,0.0,0.0,0,0
2026-02-01T17:14:25.934645,FLAWLESS_AMBER_GEM,1986423.5960000001,1700904.041696751,3645,30111
2026-02-01T17:14:25.934645,REFINED_BOTTLE_OF_JYRRE,2193331.653333334,1660799.72,881,952
2026-02-01T17:14:25.934645,ENCHANTMENT_LUCK_3,0.0,0.0,0,0
2026-02-01T17:14:25.934645,ENCHANTMENT_LUCK_4,0.0,0.0,0,0
2026-02-01T17:14:25.934645,ENCHANTMENT_LUCK_5,0.0,0.0,0,0
2026-02-01T17:14:25.934645,SUMMONING_EYE,1264752.5247457628,1228610.187766248,14192,86186
2026-02-01T17:14:25.934645,FISH_BAIT,238.92551403077718,156.6344388613351,1003598,4470408
2026-02-01T17:14:25.934645,ENCHANTMENT_LUCK_1,0.0,0.0,0,0
2026-02-01T17:14:25.934645,ENCHANTMENT_TURBO_POTATO_3,78564.49230769232,3928.9,235,3
2026-02-01T17:14:25.934645,ENCHANTMENT_TURBO_POTATO_4,0.0,50.6,0,2486
2026-02-01T17:14:25.934645,ENCHANTMENT_TURBO_POTATO_5,197999.625,49805.0,177,5
2026-02-01T17:14:25.934645,WINTER_WATER_ORB,9999999.4,200000.5,34,92
2026-02-01T17:14:25.934645,ENCHANTMENT_TURBO_POTATO_1,4000.9989247311833,1.2,1026,136
2026-02-01T17:14:25.934645,ENCHANTMENT_TURBO_POTATO_2,19691.594594594593,0.0,719,0
2026-02-01T18:17:50.802707,CORRUPTED_BAIT,67.59642550635084,7.86733854643854,435450,763507
2026-02-01T18:17:50.802707,TARANTULA_WEB,2193.3282220444553,2053.814129728006,8337422,2351102
2026-02-01T18:17:50.802707,ENCHANTMENT_ULTIMATE_CROP_FEVER_5,29899982.6,25157502.728571434,31,688
2026-02-01T18:17:50.802707,SEA_LUMIES,729.9841722547606,480.9900903480763,1019537,6921381
2026-02-01T18:17:50.802707,ENCHANTMENT_ULTIMATE_CROP_FEVER_4,16499991.9,12398347.45,31,2129
2026-02-01T18:17:50.802707,ARCHITECT_FIRST_DRAFT,57602.4,33806.91049095607,1660,54167
2026-02-01T18:17:50.802707,ESSENCE_DRAGON,3132.935807349452,2872.005880740233,15047433,7128934
2026-02-01T18:17:50.802707,RITUAL_RESIDUE,1775188.4835616439,1586634.1199999999,2638,3365
2026-02-01T18:17:50.802707,ENCHANTMENT_TURBO_ROSE_2,311529.9,22894.70891089109,18,4428
2026-02-01T18:17:50.802707,ENCHANTMENT_TURBO_ROSE_1,142363.4,91530.71620111732,232,16206
2026-02-01T18:17:50.802707,SHARD_SALMON,8754.493786407767,371.6,41996,341
2026-02-01T18:17:50.802707,GIANT_FRAGMENT_LASER,1044405.0,994069.6354838709,785,1842
2026-02-01T18:17:50.802707,ENCHANTMENT_ULTIMATE_CROP_FEVER_3,8399993.6,6588141.2,17,4
2026-02-01T18:17:50.802707,ENCHANTMENT_TURBO_ROSE_5,2600000.0,901767.1,3,35
2026-02-01T18:17:50.802707,ENCHANTMENT_ULTIMATE_CROP_FEVER_2,4263838.388235294,3308518.9,815,161
2026-02-01T18:17:50.802707,ENCHANTMENT_TURBO_ROSE_4,1717528.2,81587.12000000001,17,92
2026-02-01T18:17:50.802707,ENCHANTMENT_ULTIMATE_CROP_FEVER_1,1794181.5693548387,1685548.0797297298,5764,2601
2026-02-01T18:17:50.802707,ENCHANTMENT_TURBO_ROSE_3,1038640.4,1000.6,19,146
2026-02-01T18:17:50.802707,DO_NOT_EAT_SHROOM,1717399.2,4431.432567966532,290,72020
2026-02-01T18:17:50.802707,ENCHANTED_BLAZE_ROD,246656.3909401709,232155.61182714178,12423,52433
2026-02-01T18:17:50.802707,GENERATOR_UPGRADE_STONE_REVENANT_12,8500000.0,3985201.3568181815,24,2079
2026-02-01T18:17:50.802707,SHARD_MEGALITH,255999.01735611513,201866.86666666664,38378,959
2026-02-01T18:17:50.802707,ENCHANTED_BROWN_MUSHROOM,1615.5806851615673,1560.2000000000003,3700325,1242642
2026-02-01T18:17:50.802707,FRESHLY_MINTED_COINS,3562676.459259259,3226791.6023255815,1854,525
2026-02-01T18:17:50.802707,SHARD_CARROT_KING,173864.38846153847,125020.37669172931,110583,10337
2026-02-01T18:17:50.802707,ENCHANTMENT_CORRUPTION_5,335950.18571428576,17163.0,96,484
2026-02-01T18:17:50.802707,ENCHANTMENT_CORRUPTION_4,104860.6,10.2,22,761
2026-02-01T18:17:50.802707,PROTECTOR_FRAGMENT,10071.1,8545.916634699215,1672,114414
2026-02-01T18:17:50.802707,ENCHANTMENT_CORRUPTION_3,116997.0,0.1,89,254
2026-02-01T18:17:50.802707,ENCHANTMENT_CORRUPTION_2,58949.149999999994,0.1,91,252
2026-02-01T18:17:50.802707,ENCHANTMENT_CORRUPTION_1,0.5,0.0,19,0
2026-02-01T18:17:50.802707,SHARD_BAL,370184.8987515606,200001.7,23480,9959
2026-02-01T18:17:50.802707,ROCK_GEMSTONE,4423759.711627906,3070843.6,6249,6
2026-02-01T18:17:50.802707,CONDENSED_FERMENTO,2447005.4319999996,2144189.4776595747,11208,8670
2026-02-01T18:17:50.802707,DIAMOND,9.683412254930198,6.079210437972342,9960569,11432247
2026-02-01T18:17:50.802707,COBBLESTONE,2.7892055247314365,0.0,8462645,0
2026-02-01T18:17:50.802707,END_STONE_SHULKER,6535.967289719626,0.2,7478,287
2026-02-01T18:17:50.802707,MAGMA_LORD_FRAGMENT,4739657.515789474,4254536.22295082,824,4896
2026-02-01T18:17:50.802707,ENCHANTMENT_CAYENNE_5,17555099.744897958,16000000.0,1746,1
2026-02-01T18:17:50.802707,ENCHANTMENT_CAYENNE_4,13999980.519354839,6999994.5,1103,9
2026-02-01T18:17:50.802707,WINTER_FRAGMENT,1418291.2,1097693.7010526315,238,8991
2026-02-01T18:17:50.802707,ENDER_MONOCLE,3496.9939153439154,100.1,12347,2319
2026-02-01T18:17:50.802707,KELVIN_INVERTER,99204.4,75808.81628384687,272,19304
2026-02-01T18:17:50.802707,REFINED_DIAMOND,605066.2337254902,595695.7639011474,8838,108819
2026-02-01T18:17:50.802707,X,26196.17310488058,14000.4,16822,995
2026-02-01T18:17:50.802707,Y,75274.0,48709.71687116564,1151,151174
2026-02-01T18:17:50.802707,Z,279043.6,91074.28150042627,276,439825
2026-02-01T18:17:50.802707,ENCHANTMENT_CAYENNE_3,0.0,0.0,0,0
2026-02-01T18:17:50.802707,PORK,56.29463758492108,19.5,2561693,2608092
2026-02-01T18:17:50.802707,ENCHANTMENT_CAYENNE_2,0.0,0.0,0,0
2026-02-01T18:17:50.802707,ENCHANTMENT_CAYENNE_1,0.0,0.0,0,0
2026-02-01T18:17:50.802707,FLAMES,22994.4926715523,10004.2,41319,10449
2026-02-01T18:17:50.802707,ENCHANTMENT_ENDER_SLAYER_1,0.0,0.0,0,0
2026-02-01T18:17:50.802707,ENCHANTMENT_TURBO_MOONFLOWER_2,741585.9,0.20229007633587787,20,518
2026-02-01T18:17:50.802707,HONEY_JAR,9288.6,8018.8,3711,5259
2026-02-01T18:17:50.802707,PET_CAKE,74999.92727272726,17579.545950280673,357,56907
2026-02-01T18:17:50.802707,ULTIMATE_CARROT_CANDY,2485172.734782608,901400.1466237941,715,7637
2026-02-01T18:17:50.802707,ENCHANTMENT_TURBO_MOONFLOWER_3,2499998.0,600001.9833333333,19,258
2026-02-01T18:17:50.802707,ENCHANTMENT_TURBO_MOONFLOWER_4,4157615.9,217381.94761904763,19,1079
2026-02-01T18:17:50.802707,ENCHANTMENT_TURBO_MOONFLOWER_5,5522297.1,2741277.1,35,85
2026-02-01T18:17:50.802707,SOLAR_PANEL,1716519.3399999999,76000.67258064516,54,725453
2026-02-01T18:17:50.802707,SHARD_DODO,1654796.9131559497,1000001.7,48822,459
2026-02-01T18:17:50.802707,ENCHANTMENT_TURBO_MOONFLOWER_1,202389.12631578947,105118.30846905538,1881,12846
2026-02-01T18:17:50.802707,SHARD_BITBUG,2604817.695180723,2100000.1078431373,4210,1372
2026-02-01T18:17:50.802707,ENCHANTMENT_FIRE_ASPECT_1,0.0,0.0,0,0
2026-02-01T18:17:50.802707,UNDEAD_CATALYST,5999.768253968255,1711.4096153846153,9563,10062
2026-02-01T18:17:50.802707,OLD_LEATHER_BOOT,156818.64903846153,58632.472412790696,4030,158261
2026-02-01T18:17:50.802707,ENCHANTMENT_FIRE_ASPECT_2,0.0,0.0,0,0
2026-02-01T18:17:50.802707,ENCHANTMENT_FIRE_ASPECT_3,34500.0,146.16787878787878,1316,6154
2026-02-01T18:17:50.802707,ENCHANTMENT_ENDER_SLAYER_5,0.0,0.0,0,0
2026-02-01T18:17:50.802707,ENCHANTMENT_ENDER_SLAYER_4,0.0,0.0,0,0
2026-02-01T18:17:50.802707,ENCHANTMENT_ENDER_SLAYER_3,0.0,0.0,0,0
2026-02-01T18:17:50.802707,ENCHANTMENT_ENDER_SLAYER_2,0.0,0.0,0,0
2026-02-01T18:17:50.802707,ENCHANTMENT_ENDER_SLAYER_7,0.0,0.0,0,0
2026-02-01T18:17:50.802707,ENCHANTMENT_ENDER_SLAYER_6,210861.9711864407,131817.27659574468,2772,23995
2026-02-01T18:17:50.802707,DUNGEON_DECOY,699.9507811550152,268.09197748985736,541870,5178308
2026-02-01T18:17:50.802707,ENCHANTMENT_BIG_BRAIN_4,49999997.5,7161251.35,5,385
2026-02-01T18:17:50.802707,ENCHANTMENT_BIG_BRAIN_5,114059996.7,70061501.375,22,162
2026-02-01T18:17:50.802707,ENCHANTMENT_BIG_BRAIN_3,20999982.72307692,17120275.866666667,428,965
2026-02-01T18:17:50.802707,MUTATED_BLAZE_ASHES,1187.0,221.6217931034483,28952,1797518
2026-02-01T18:17:50.802707,ENCHANTED_CARROT_ON_A_STICK,0.0,0.0,0,0
2026-02-01T18:17:50.802707,ENCHANTMENT_THUNDERLORD_7,4739360.836363636,3894384.4057971016,500,3959
2026-02-01T18:17:50.802707,SHARD_PEST,25062.20165537998,15076.909370119729,260653,89725
2026-02-01T18:17:50.802707,ENCHANTMENT_THUNDERLORD_6,28224.95205479452,0.1,4112,157
2026-02-01T18:17:50.802707,DERELICT_ASHE,2088.436819075759,1649.15174787748,5283057,45870283
2026-02-01T18:17:50.802707,FLY_SWATTER,527053.8280701754,472001.18911564624,2835,34540
2026-02-01T18:17:50.802707,ENCHANTMENT_THUNDERLORD_3,0.0,0.0,0,0
2026-02-01T18:17:50.802707,ENCHANTMENT_THUNDERLORD_2,0.0,0.0,0,0
2026-02-01T18:17:50.802707,ENCHANTMENT_THUNDERLORD_5,0.0,0.0,0,0
2026-02-01T18:17:50.802707,ENCHANTMENT_THUNDERLORD_4,0.0,0.0,0,0
2026-02-01T18:17:50.802707,ENCHANTED_ACACIA_LOG,2661.0574856546687,2152.514712626943,725228,284428
2026-02-01T18:17:50.802707,FLEXBONE,507330.2768595041,472229.2,5864,3989
2026-02-01T18:17:50.802707,ENCHANTMENT_MANA_STEAL_1,15999.850000000002,7008.5,606,41085
2026-02-01T18:17:50.802707,ENCHANTMENT_MANA_STEAL_2,60185.9,2002.1,237,2391
2026-02-01T18:17:50.802707,ENCHANTMENT_THUNDERLORD_1,0.0,0.0,0,0
2026-02-01T18:17:50.802707,ENCHANTMENT_MANA_STEAL_3,205609.4,26494.918546365916,2,8408
2026-02-01T18:17:50.802707,MANGROVE_LOG,9.21156386237117,4.900069440594738,9647518,13609371
2026-02-01T18:17:50.802707,PLASMA_BUCKET,9135159.737662338,8664351.7,2831,161
2026-02-01T18:17:50.802707,SHARD_LAVA_FLAME,34947.044651539705,16255.468441064635,50091,8700
2026-02-01T18:17:50.802707,AMBER_MATERIAL,1200542.6020833333,200000.6,984,40
2026-02-01T18:17:50.802707,FINE_TOPAZ_GEM,25079.461808367072,23342.76002994012,31302,93571
2026-02-01T18:17:50.802707,CREAMBLOOM,996227.0,777777.2,1121,78
2026-02-01T18:17:50.802707,HYPERGOLIC_IONIZED_CERAMICS,3857.801477832512,1175.9,9829,28398
2026-02-01T18:17:50.802707,THUNDER_SHARDS,52972.3844,46912.18520084567,6144,83627
2026-02-01T18:17:50.802707,ENCHANTED_ROTTEN_FLESH,585.2715388167009,496.6830661200012,7516427,3081931
2026-02-01T18:17:50.802707,ENCHANTED_GRILLED_PORK,127549.26805411029,125416.91092493296,43589,92005
2026-02-01T18:17:50.802707,WISHING_COMPASS,0.19999999999999998,0.1,1110596,132693
2026-02-01T18:17:50.802707,SHARD_OBSIDIAN_DEFENDER,14028.477174764887,7622.7,570863,1655
2026-02-01T18:17:50.802707,OCEANDY,11450.8,274.40138342097293,1681,77177
2026-02-01T18:17:50.802707,SHARD_TIAMAT,353505.25097685604,150001.2,184222,250
2026-02-01T18:17:50.802707,OVERGROWN_GRASS,8098990.5,6997943.139189191,149,7194
2026-02-01T18:17:50.802707,PUMPKIN_BOMB,5999.9824626865675,4500.6,35607,51538
2026-02-01T18:17:50.802707,FULL_CHUM_BUCKET,21462.1,6182.1,6993,11533
2026-02-01T18:17:50.802707,PET_ITEM_TOY_JERRY,199999.16153846154,6003.8,1487,2498
2026-02-01T18:17:50.802707,BUBBA_BLISTER,484598.98,227322.49033613448,479,7488
2026-02-01T18:17:50.802707,ENCHANTED_UMBER,11536.9389713446,11162.0,265958,146304
2026-02-01T18:17:50.802707,PRECURSOR_GEAR,395647.3611111111,341900.00611814356,6005,22135
2026-02-01T18:17:50.802707,FIGHTING_BOOSTER,1516255.8,966051.8000000002,265,57
2026-02-01T18:17:50.802707,ENCHANTMENT_TURBO_WARTS_1,623.9507042253522,1.1,3502,111
2026-02-01T18:17:50.802707,ENCHANTMENT_TURBO_WARTS_2,69251.5,0.0,53,0
2026-02-01T18:17:50.802707,ENCHANTMENT_TURBO_WARTS_3,162091.8,1000.5,323,31
2026-02-01T18:17:50.802707,ENCHANTMENT_TURBO_WARTS_4,180000.2,1.8,47,416
2026-02-01T18:17:50.802707,ENCHANTMENT_TURBO_WARTS_5,199591.9185185185,3.3003891050583656,385,514
2026-02-01T18:17:50.802707,SHARD_SPHINX,183595.87677165357,76155.46875,24152,1483
2026-02-01T18:17:50.802707,ENCHANTED_DARK_OAK_LOG,1862.9958356440632,1297.2045958196925,1965919,277044
2026-02-01T18:17:50.802707,FLAWLESS_TOPAZ_GEM,1997080.5575342465,1610463.1053977273,2573,23318
2026-02-01T18:17:50.802707,CAPSAICIN_EYEDROPS_NO_CHARGES,1299998.0,1039046.6477124185,797,26456
2026-02-01T18:17:50.802707,ENCHANTED_WATER_LILY,1967.2114509679297,1600.0004017625713,1485351,85486
2026-02-01T18:17:50.802707,LOG:1,7.021657421158382,0.7,4324020,1838917
2026-02-01T18:17:50.802707,TITANIUM_ORE,92.9,83.74075017798248,1774,27376728
2026-02-01T18:17:50.802707,ROBOTRON_REFLECTOR,210098.39720528453,204343.9008614501,11431,21584
2026-02-01T18:17:50.802707,BLUE_SHARK_TOOTH,100738.4574204518,27893.6,363871,1871
2026-02-01T18:17:50.802707,SNOOZLING,10389997.6,9249050.657142857,98,548
2026-02-01T18:17:50.802707,SHARD_WITHER_SPECTER,18599.45873493976,6575.8,138425,3093
2026-02-01T18:17:50.802707,LOG:3,8.893050077523597,0.7,1595366,868084
2026-02-01T18:17:50.802707,LOG:2,1.9992874076524423,0.1,4600658,24898
2026-02-01T18:17:50.802707,SHARD_PRINCE,214180.66379437872,174454.3,128802,405
2026-02-01T18:17:50.802707,ENCHANTED_HAY_BALE,153118.2,151005.51163594468,14940,24461
2026-02-01T18:17:50.802707,ENCHANTED_CACTUS,103216.3,100162.95251509054,15544,20325
2026-02-01T18:17:50.802707,ENCHANTED_SULPHUR,1896.4961655046982,1530.9837422704416,279604,4572543
2026-02-01T18:17:50.802707,TITANIUM_TESSERACT,858556.5256410257,675865.8653333333,3812,4981
2026-02-01T18:17:50.802707,ENCHANTED_BONE_MEAL,1.952559043861154,0.0,510038,0
2026-02-01T18:17:50.802707,ENCHANTMENT_EXPERIENCE_5,39998999.8,33000000.0,22,22
2026-02-01T18:17:50.802707,ENCHANTED_BONE_BLOCK,58862.09984076433,48664.7,10313,4611
2026-02-01T18:17:50.802707,OMEGA_EGG,373035.6,31501.507751937985,118,2960
2026-02-01T18:17:50.802707,ENCHANTMENT_EXPERIENCE_2,0.0,0.0,0,0
2026-02-01T18:17:50.802707,POLISHED_PUMPKIN,255605.65435435437,251800.00008439916,10967,30497
2026-02-01T18:17:50.802707,ENCHANTMENT_EXPERIENCE_1,0.0,0.0,0,0
2026-02-01T18:17:50.802707,ENCHANTMENT_EXPERIENCE_4,539989.0564437193,181704.52500000002,35742,156
2026-02-01T18:17:50.802707,ENCHANTMENT_EXPERIENCE_3,0.0,0.0,0,0
2026-02-01T18:17:50.802707,ENCHANTED_GOLD_BLOCK,79613.66818181817,75804.84714207947,55115,51433
2026-02-01T18:17:50.802707,FINE_OPAL_GEM,26631.51550387597,22237.63105497771,1606,87919
2026-02-01T18:17:50.802707,FAKE_SHURIKEN,56987.4,44900.624274073736,8802,1809338
2026-02-01T18:17:50.802707,BLASTBERRY,2833493.0520000006,2265104.783950617,994,1199
2026-02-01T18:17:50.802707,SCORCHED_POWER_CRYSTAL,914166.268548387,793028.9395774648,19559,107924
2026-02-01T18:17:50.802707,REHEATED_GUMMY_POLAR_BEAR,490912.17871853546,418290.70000000007,12251,229
2026-02-01T18:17:50.802707,MANGCORE,228287.3499145299,217460.30277342335,12506,11761
2026-02-01T18:17:50.802707,CINDERSHADE,984736.8000000002,810411.3414634146,590,3237
2026-02-01T18:17:50.802707,ESSENCE_SPIDER,1435.5693359494444,1202.9093586470963,6208559,15397216
2026-02-01T18:17:50.802707,GLOWSTONE_DUST,12.27196195112649,0.4,6775201,1348348
2026-02-01T18:17:50.802707,PERFECT_AMETHYST_GEM,11307984.02105263,7043550.983850933,3453,3115
2026-02-01T18:17:50.802707,CROPIE,24893.6212716763,24320.246421950316,35102,375412
2026-02-01T18:17:50.802707,FTX_3070,129559.88461538461,111021.40793650792,289,3066
2026-02-01T18:17:50.802707,ENCHANTED_BONE,992.6075222885906,821.100329566123,1556211,3166212
2026-02-01T18:17:50.802707,SHARD_TROGLOBYTE,78456.47682926829,42977.11666666667,512336,1365
2026-02-01T18:17:50.802707,SHARD_KING_MINOS,676766.4365853658,486758.2956043957,3271,3712
2026-02-01T18:17:50.802707,ENCHANTMENT_DELICATE_5,2969392.329166667,1561175.63,1092,898
2026-02-01T18:17:50.802707,ENCHANTMENT_PROSECUTE_6,72509329.0,62838365.84374999,13,757
2026-02-01T18:17:50.802707,ENCHANTMENT_PROSECUTE_5,0.0,0.0,0,0
2026-02-01T18:17:50.802707,GIANT_FRAGMENT_BIGFOOT,67717.75,48059.92675392671,147,462599
2026-02-01T18:17:50.802707,LIGHT_BAIT,1605.8777581952768,244.1,261901,31364
2026-02-01T18:17:50.802707,SHARD_BOREAL_OWL,453509.6786480687,377620.6038834951,91761,1665
2026-02-01T18:17:50.802707,CUP_OF_BLOOD,262.8052136455909,20.619683942552477,945842,3646494
2026-02-01T18:17:50.802707,MAGIC_MUSHROOM_SOUP,599.2857531055902,100.37538000428175,357184,652876
2026-02-01T18:17:50.802707,CLAY_BALL,56.5,6.702886534063471,1419849,2023444
2026-02-01T18:17:50.802707,SHARD_GOLDEN_GHOUL,32875.1486084453,12639.49798657718,274806,3687
2026-02-01T18:17:50.802707,OLD_FRAGMENT,9919.0,8375.800304816094,3073,97997
2026-02-01T18:17:50.802707,ROUGH_AMBER_GEM,7.937009892597608,1.4862447229874005,10870026,11819327
2026-02-01T18:17:50.802707,ENCHANTMENT_PROSECUTE_4,0.0,0.0,0,0
2026-02-01T18:17:50.802707,ENCHANTMENT_PROSECUTE_3,0.0,0.0,0,0
2026-02-01T18:17:50.802707,ENCHANTMENT_PROSECUTE_2,0.0,0.0,0,0
2026-02-01T18:17:50.802707,ENCHANTMENT_PROSECUTE_1,0.0,0.0,0,0
2026-02-01T18:17:50.802707,DEEP_ROOT,4799.285990338164,412.6329836418665,10076,318863
2026-02-01T18:17:50.802707,ALL_IN_ALOE,449998.8,119378.1602346806,428,152014
2026-02-01T18:17:50.802707,FINE_AMBER_GEM,24541.70742857143,23620.30566150179,93919,599008
2026-02-01T18:17:50.802707,SUPER_MAGIC_MUSHROOM_SOUP,8298.468361581921,5631.325176636835,123574,68565
2026-02-01T18:17:50.802707,CHOCOBERRY,626317.8807017545,443692.9696721311,2399,3796
2026-02-01T18:17:50.802707,ENDER_PEARL,32.986089918517955,12.043633119300859,44704853,6913045
2026-02-01T18:17:50.802707,STARTLEVINE,9999997.98888889,5567189.672727273,133,836
2026-02-01T18:17:50.802707,LESSER_SOULFLOW_ENGINE,1776563.2921348314,1399255.5534482757,4026,5254
2026-02-01T18:17:50.802707,ENCHANTED_GLACITE,1917.1766452365616,1792.9,1535128,1079791
2026-02-01T18:17:50.802707,FLAWED_JADE_GEM,329.0086778968862,246.92926809629887,104368,14436190
2026-02-01T18:17:50.802707,TOIL_LOG,0.0,0.0,0,0
2026-02-01T18:17:50.802707,BROKEN_RADAR,763248.86875,724329.5016611295,776,826
2026-02-01T18:17:50.802707,ENCHANTMENT_RESPITE_5,749992.9425000001,202690.6,1765,21
2026-02-01T18:17:50.802707,ENCHANTMENT_RESPITE_3,74888.3,27001.3,90,4701
2026-02-01T18:17:50.802707,ENCHANTMENT_RESPITE_4,0.0,50000.0,0,255
2026-02-01T18:17:50.802707,ENCHANTMENT_RESPITE_1,29979.75,4500.274212034384,192,15822
2026-02-01T18:17:50.802707,ENCHANTMENT_RESPITE_2,98572.5,203.0263779527559,18,2835
2026-02-01T18:17:50.802707,CORRUPTED_FRAGMENT,0.19636933960690095,0.0,855550,0
2026-02-01T18:17:50.802707,ENCHANTED_RAW_BEEF,698.8179644754579,561.2,2377575,267578
2026-02-01T18:17:50.802707,TIMESTALK,1221193.9322580644,800002.1072463768,1323,2035
2026-02-01T18:17:50.802707,RABBIT_HIDE,4.7,0.10006647168306301,3029395,67698
2026-02-01T18:17:50.802707,DARK_BAIT,2045.2040650406504,1009.5999999999999,286617,370760
2026-02-01T18:17:50.802707,ENCHANTED_PUMPKIN,1677.5026885637678,1600.2,6114619,912258
2026-02-01T18:17:50.802707,ENCHANTED_COOKED_FISH,150122.31632047475,146746.28191990577,13601,128198
2026-02-01T18:17:50.802707,OBSIDIAN,21.601596941797233,7.201811043015894,7663582,4198102
2026-02-01T18:17:50.802707,MAGIC_JELLYBEAN,199997.4,28044.970018214943,738,105750
2026-02-01T18:17:50.802707,SUNSTONE,1241927.5528571429,265792.25263157894,3406,432
2026-02-01T18:17:50.802707,SECOND_MASTER_STAR,19381652.62142857,18201408.45789474,612,2702
2026-02-01T18:17:50.802707,ROUGH_ONYX_GEM,6.080646160283884,1.4,65165071,3845220
2026-02-01T18:17:50.802707,SHARD_TEMPEST,679999.8862686567,193386.9,20470,564
2026-02-01T18:17:50.802707,ENCHANTMENT_HARDENED_MANA_10,17999995.7,7441240.6,19,5
2026-02-01T18:17:50.802707,FLAWLESS_ONYX_GEM,2315457.7878048783,1051511.9387862799,3535,17902
2026-02-01T18:17:50.802707,SHARD_NIGHT_SQUID,41637.14596506941,29332.8,507352,1713
2026-02-01T18:17:50.802707,ENCHANTMENT_SCUBA_1,249999.88888888888,32977.129166666666,64,1895
2026-02-01T18:17:50.802707,ENCHANTMENT_SCUBA_2,0.0,20001.77142857143,0,1839
2026-02-01T18:17:50.802707,ENCHANTMENT_ULTIMATE_JERRY_2,0.2,0.0,23,0
2026-02-01T18:17:50.802707,ENCHANTMENT_ULTIMATE_REND_3,2749996.3,200000.0,8,4
2026-02-01T18:17:50.802707,ENCHANTMENT_SCUBA_3,1200000.0,57830.9,5,111
2026-02-01T18:17:50.802707,ENCHANTMENT_ULTIMATE_REND_2,1029110.0,351788.86837606836,20,11791
2026-02-01T18:17:50.802707,ENCHANTMENT_SCUBA_4,2187558.7,275628.52,10,152
